t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
19376,0,1340,3,4,0,0,3.39,10.89,7.10,-0.06,0.16,0.06
19396,0,1331,0,0,0,2,3.25,10.95,7.31,-0.37,0.25,0.20
19416,0,1333,4,1,1,29,3.29,11.27,7.39,-0.56,0.13,0.32
19436,0,1329,8,1,4,10,4.29,10.82,6.70,-0.73,-0.02,0.55
19456,0,1325,1,0,354,0,4.09,12.59,7.47,-0.88,-0.02,0.60
19476,0,1324,0,0,421,1,4.58,13.28,7.78,-0.98,-0.21,0.91
19496,0,1345,17,9,438,0,4.97,13.83,8.15,-1.23,-0.20,1.28
19516,0,1342,9,2,443,0,5.52,14.66,8.36,-1.29,-0.48,1.64
19536,0,1316,0,1,408,0,5.77,14.78,8.71,-1.45,-0.39,2.05
19556,0,1325,0,0,440,0,5.47,13.78,7.97,-1.58,-0.47,2.45
19576,0,1338,0,0,444,3,5.19,13.18,7.41,-1.51,-0.71,2.74
19596,0,1353,0,0,451,1,5.38,13.06,7.13,-1.50,-0.81,2.93
19616,0,1354,730,0,457,0,5.61,11.13,5.89,-1.77,-0.77,3.08
19636,0,1365,996,9,735,1,4.86,11.01,7.25,-2.92,0.72,2.96
19656,0,1346,216,235,800,0,3.77,10.81,5.47,-4.04,0.74,2.64
19676,0,719,412,288,839,2,4.14,10.53,-4.05,-3.80,-0.65,2.97
19696,0,0,363,321,958,9,3.58,7.15,2.59,-2.05,-1.92,3.50
19716,0,1,652,351,1059,0,3.92,5.51,5.13,-1.23,-2.55,3.87
19736,0,3,763,283,1078,0,4.09,4.88,3.71,-1.16,-2.21,3.95
19756,0,0,942,1394,1063,9,3.73,3.30,4.53,-1.34,-1.86,3.67
19776,0,8,1045,1501,983,0,4.41,2.87,2.68,-1.61,-1.53,3.38
19796,0,0,546,1277,536,0,3.97,1.97,2.51,-1.84,-1.32,3.21
19816,0,0,5,1267,492,0,1.78,-0.96,0.48,-2.48,-0.82,3.58
19836,0,0,0,1325,503,3,0.98,2.14,-2.06,-4.27,-2.53,2.31
19856,0,1,6,1105,460,4,2.80,0.18,3.23,-4.16,-1.96,2.06
19876,0,4,2,978,0,1,5.68,-3.02,0.21,-2.71,-0.44,2.08
19896,0,0,0,916,0,1,4.62,-3.37,0.30,-1.47,-0.48,1.70
19916,0,0,4,752,1,15,4.87,-4.03,0.39,-1.13,-0.54,1.58
19936,0,0,0,478,4,11,5.40,-4.18,1.53,-1.02,-0.50,1.49
19956,0,1,0,482,7,0,5.21,-4.54,1.34,-0.88,-0.45,1.19
19976,0,2,2,427,5,10,5.86,-4.49,1.59,-0.61,-0.22,0.87
19996,0,2,2,187,1,0,6.11,-3.99,1.60,-0.50,-0.11,0.76
20016,0,0,2,2,0,12,4.35,-6.32,2.13,-1.10,-0.03,-0.12
20036,0,0,0,6,0,3,5.94,-8.77,-0.76,-2.40,1.41,-0.42
20056,0,0,0,7,0,6,4.63,-8.60,-0.53,-1.95,1.32,-0.62
20076,0,5,14,4,0,0,4.77,-7.21,0.40,-0.95,1.28,-0.42
20096,0,9,5,2,0,11,4.39,-6.69,0.38,0.36,0.32,-0.70
20116,0,0,0,5,0,0,3.78,-6.55,0.40,1.23,0.08,-1.09
20136,0,7,4,1,0,1,2.42,-6.44,-0.29,1.70,0.29,-1.61
20156,0,0,0,0,0,10,1.31,-6.95,-0.49,1.37,0.63,-2.20
20176,0,4,0,0,0,5,0.61,-7.06,-0.74,0.75,1.04,-2.85
20196,0,1,3,5,0,0,-0.04,-6.86,-1.05,0.10,1.58,-3.50
20216,0,4,1,0,9,0,-0.61,-6.21,-0.57,0.30,2.17,-4.16
20236,0,7,3,5,0,11,-1.51,-4.31,-0.86,1.03,2.34,-4.37
20256,0,5,1,2,0,2,-2.78,-2.84,-0.12,1.54,2.12,-4.37
20276,0,0,5,0,10,1,-2.15,-0.73,0.41,2.04,1.58,-4.37
20296,0,2,931,0,1,0,-1.52,3.52,2.76,2.72,1.42,-4.37
20316,0,0,1042,8,0,0,-2.30,4.04,4.92,2.87,1.62,-4.37
20336,0,572,1073,1,6,0,-5.77,8.75,6.16,4.37,1.33,-4.37
20356,0,646,0,0,2,1,-3.36,15.27,6.84,4.37,1.36,-4.37
20376,0,1040,0,0,0,2,-3.33,22.31,4.99,3.37,-1.15,-4.31
20396,0,1281,5,0,8,23,0.27,21.50,6.32,0.90,-0.88,-4.37
20416,0,1254,1152,10,0,0,4.54,25.27,6.70,0.83,-0.40,-4.37
20436,0,1271,701,11,0,1477,6.16,27.64,7.94,0.31,0.61,-3.52
20456,0,1163,751,39,0,1915,6.31,27.04,11.05,-1.20,1.08,-2.70
20476,0,1278,907,870,423,2080,5.90,23.48,11.87,-1.53,1.32,-2.96
20496,0,1249,1485,1568,942,2370,6.38,21.49,10.33,-1.53,1.59,-2.07
20516,0,1232,2283,1958,1517,2469,7.72,20.49,11.33,-0.06,0.32,-0.44
20536,0,1227,2803,2377,1754,2759,5.56,19.65,11.24,0.46,-0.62,0.92
20556,0,1199,2916,2652,2149,2933,4.41,17.43,9.19,-0.20,-0.60,1.20
20576,0,1380,2992,2875,2358,3006,3.52,17.03,8.62,0.17,-1.23,1.84
20596,0,1438,3025,2940,2438,3033,0.84,16.05,7.18,0.16,-1.35,2.06
20616,0,1875,3169,2992,2541,3038,0.38,14.38,6.00,0.27,-1.36,2.61
20636,0,1751,3194,3005,2565,3034,-0.21,12.92,5.60,0.87,-1.55,3.23
20656,0,1830,3204,3015,2629,3031,-0.51,11.19,7.41,-0.17,-0.66,3.22
20676,0,2038,3213,3017,2745,3033,-1.02,9.38,5.47,-2.27,1.27,2.26
20696,0,2067,3219,3022,2770,3029,-2.57,0.34,2.11,-1.73,0.67,1.76
20716,0,2128,3223,3020,2832,3027,-0.71,1.01,-0.76,-1.07,-0.24,2.30
20736,0,2133,3225,3016,2846,3026,2.14,-3.93,-7.55,0.14,-1.68,2.47
20756,0,2197,3223,3017,2854,3024,0.02,-2.05,0.44,1.34,-2.16,2.16
20776,0,2186,3225,3020,2854,3026,1.41,-3.28,-0.16,1.01,-1.46,1.04
20796,0,2120,3228,3016,2853,3028,-0.29,-4.15,-0.58,0.24,-0.53,0.12
20816,0,2150,3227,3013,2861,3021,5.10,-5.59,1.16,0.26,0.60,-0.42
20836,0,2152,3227,3006,2857,3024,0.24,-4.44,0.30,-0.67,1.03,-1.59
20856,0,2057,3228,3008,2853,3019,-0.17,-3.96,-0.28,-0.78,0.86,-2.32
20876,0,2029,3226,3004,2863,3018,-0.91,-2.64,0.21,0.55,1.06,-2.62
20896,0,2046,3223,3006,2860,3018,-1.87,-0.17,1.65,1.15,0.88,-2.88
20916,0,2035,3225,3002,2861,3016,-2.56,2.61,2.61,1.22,0.70,-3.17
21920,0,8,3133,2834,2466,2982,2.90,9.28,3.11,0.19,0.03,0.21
21940,0,0,3122,2696,2429,2947,3.00,9.25,2.52,0.12,0.21,0.27
21960,0,2,3108,2513,2373,2857,2.73,9.11,2.44,0.19,0.36,0.31
21980,0,0,3091,2576,2226,2760,2.58,8.94,2.16,0.17,0.38,0.33
22000,0,0,3068,2521,2047,2675,2.41,8.83,2.39,0.04,0.45,0.24
22020,0,0,3015,2330,2033,2595,2.39,8.55,2.04,0.00,0.53,0.12
22040,0,7,2958,2271,1895,1900,2.30,8.59,2.23,0.03,0.64,0.03
22060,0,3,2888,1834,1428,2029,2.23,8.63,2.28,0.10,0.59,0.03
22080,0,0,2768,1709,1626,2116,2.28,8.54,1.78,0.08,0.72,-0.03
22100,0,326,2717,430,1554,2032,2.21,8.53,1.63,0.09,0.84,-0.09
22120,0,1084,2719,378,741,1601,2.15,8.67,1.73,0.13,0.88,-0.09
22140,0,1162,2628,162,443,793,2.63,8.90,2.45,0.29,1.02,-0.06
22160,0,1247,2475,0,0,636,3.06,8.93,3.13,0.31,1.34,-0.12
22180,0,1294,2285,0,9,0,2.90,8.95,3.78,0.29,1.51,-0.16
22200,0,1307,1073,1,94,0,3.21,9.82,4.23,0.37,1.46,-0.10
22220,0,1327,0,0,698,1,4.19,11.08,5.44,0.43,1.09,-0.03
22240,0,1351,2,0,771,0,5.64,12.55,6.38,0.40,1.15,0.14
22260,0,1332,1,1,863,3,5.71,13.86,7.62,-0.03,1.37,0.45
22280,0,1347,2,10,1218,1,5.97,14.76,8.01,-0.47,1.32,0.83
22300,0,1322,0,8,1500,3,5.91,15.33,8.95,-0.91,1.20,1.28
22320,0,1309,614,120,1545,1,5.90,16.02,8.82,-1.34,0.80,1.68
22340,0,1324,1296,198,1848,6,6.13,16.07,8.71,-1.61,0.47,2.18
22360,0,1350,1310,251,1970,3,5.32,15.16,8.54,-1.77,0.28,2.57
22380,0,1358,1325,401,2027,0,5.05,14.31,7.33,-1.56,-0.33,2.95
22400,0,1365,1370,681,2051,7,4.87,14.15,7.58,-1.22,-0.60,3.27
22420,0,1369,837,756,2006,0,4.89,15.09,8.45,-2.28,0.04,3.37
22440,0,1372,780,585,2028,12,4.06,12.26,6.87,-3.62,0.77,3.27
22460,0,1362,942,438,1713,0,2.60,9.47,4.98,-4.37,1.01,3.01
22480,0,1360,915,346,1461,0,9.97,-1.17,-15.76,-4.37,0.22,2.29
22500,0,1358,1322,343,1086,3,4.23,6.45,0.64,-3.15,-1.60,3.16
22520,0,1367,1293,330,506,0,3.93,3.88,3.22,-0.85,-2.41,3.65
22540,0,1360,1098,351,499,1,4.41,3.51,4.36,0.05,-2.62,3.97
22560,0,1367,1126,414,481,2,5.15,3.32,2.69,-0.32,-2.30,4.00
22580,0,1368,884,477,485,9,4.86,2.02,3.23,-1.29,-1.66,3.56
22600,0,1368,2,498,435,6,4.40,0.68,3.01,-2.22,-1.12,3.27
22620,0,1369,2,548,420,1,3.45,0.66,3.21,-4.12,-2.39,3.75
22640,0,1337,2,524,389,0,5.45,-1.34,1.47,-4.01,-2.09,2.60
22660,0,712,2,548,4,0,5.44,-2.99,1.91,-3.80,-0.94,2.30
22680,0,1175,4,519,0,9,5.09,-3.47,1.39,-2.43,0.28,1.76
22700,0,1275,0,384,0,0,4.87,-2.87,0.92,-1.23,-0.41,2.01
22720,0,1327,0,308,0,1,4.55,-3.15,1.44,-1.14,-0.65,1.71
22740,0,1323,1,1,0,3,4.10,-4.18,1.16,-1.08,-0.67,1.44
22760,0,1322,2,2,1,0,4.39,-4.53,1.23,-1.02,-0.92,1.11
22780,0,1369,6,1,0,14,0.85,-4.67,0.26,-0.92,-1.00,0.95
22800,0,1333,5,0,6,0,4.21,-5.40,1.12,-1.27,-0.39,0.26
22820,0,386,0,9,0,5,4.67,-7.49,0.39,-2.00,0.30,-0.31
22840,0,6,6,0,4,0,4.35,-7.07,0.59,-1.44,0.66,-0.17
22860,0,635,3,0,0,8,4.41,-6.18,-0.74,-0.34,1.01,-0.14
22880,0,1338,3,0,0,3,4.58,-5.19,-0.11,0.56,0.31,-0.45
22900,0,1359,0,0,1,1,4.13,-5.36,0.59,0.97,-0.15,-1.07
22920,0,1356,1,10,0,0,3.44,-6.22,-0.29,0.85,0.28,-1.57
22940,0,1359,0,1,0,9,2.09,-6.72,0.00,0.79,0.69,-2.08
22960,0,1356,4,0,0,0,1.19,-6.70,-0.48,1.00,1.18,-2.57
22980,0,1357,14,0,3,0,0.30,-6.30,-0.82,1.15,1.47,-3.13
23000,0,1381,0,0,0,0,0.37,-5.83,-0.66,1.29,1.50,-3.76
23020,0,1376,6,0,5,1,0.73,-4.81,0.14,1.05,1.36,-4.37
23040,0,1372,0,0,0,0,0.62,-3.70,0.81,0.88,1.52,-4.37
23060,0,1363,4,0,0,8,-0.11,-1.98,1.62,0.80,2.07,-4.37
23080,0,1360,4,15,0,2,-0.41,0.61,1.70,0.67,2.22,-4.37
23100,0,1393,0,1,0,0,-0.23,2.35,2.62,1.38,2.09,-4.37
23120,0,1415,0,1,2,0,-0.85,6.53,5.10,3.12,2.28,-4.37
23140,0,1410,0,0,0,2,-0.94,16.28,7.67,3.97,1.76,-4.37
23160,0,1441,1,0,0,0,-1.07,19.46,10.72,2.37,0.70,-4.37
23180,0,1394,0,0,2,0,0.29,25.14,12.16,1.11,0.54,-4.30
23200,0,1365,1286,4,9,1235,-0.40,23.94,10.47,-0.75,1.17,-3.71
23220,0,1373,1260,554,0,1587,3.82,21.48,10.22,-0.93,0.67,-3.15
23240,0,1378,1251,1078,592,2181,5.57,18.80,10.58,0.01,0.83,-2.74
23260,0,1337,1304,1389,784,2339,4.72,22.52,8.43,1.26,0.29,-3.51
23280,0,1387,1887,2242,1698,2661,9.44,20.28,13.25,0.73,1.66,-2.53
23300,0,1483,2244,2439,2026,2806,8.52,20.27,13.18,1.58,0.08,-1.13
23320,0,1475,2865,2636,2174,2984,8.35,21.01,14.50,0.75,-0.67,0.19
23340,0,1812,3121,2716,2485,3014,7.63,19.55,12.16,-0.48,-0.22,0.80
23360,0,1896,3160,2715,2553,3010,6.05,16.71,9.56,-0.27,-0.33,1.63
23380,0,2151,3175,2704,2632,3026,3.82,16.70,9.52,0.37,-0.71,2.17
23400,0,2178,3187,2741,2635,3032,3.51,15.77,8.65,0.54,-1.03,2.77
23420,0,2262,3196,2758,2662,3037,2.41,14.55,5.99,0.77,-1.20,3.59
23440,0,2364,3201,2717,2662,3035,0.52,14.71,8.62,-1.00,-0.30,3.46
23460,0,2360,3202,2728,2657,3032,-0.11,11.13,7.12,-3.28,0.68,2.94
23480,0,2384,3199,2730,2689,3027,-1.32,8.51,4.41,-3.91,-0.09,2.82
23500,0,2373,3202,2697,2695,3028,-1.68,3.43,2.20,-2.88,-1.49,3.30
23520,0,2385,3206,2626,2739,3031,-1.21,-0.36,0.39,-1.24,-2.41,3.32
23540,0,2385,3214,2609,2745,3025,-0.85,-3.38,0.20,-0.48,-2.20,2.63
23560,0,2232,3211,2659,2763,3021,-0.21,-4.44,-2.34,0.29,-1.40,1.43
23580,0,2247,3210,2701,2781,3023,0.55,-4.43,-2.91,0.55,-0.51,0.31
23600,0,2251,3212,2703,2783,3014,-0.95,-5.24,-1.80,0.07,-0.30,0.02
23620,0,2231,3208,2760,2791,3014,0.89,-2.96,-3.78,1.22,1.03,-0.83
23640,0,2259,3205,2814,2789,3013,-0.25,-4.62,-2.14,0.19,0.81,-1.34
23660,0,2281,3207,2826,2791,3014,-1.07,-4.14,-1.63,0.26,1.01,-1.96
23680,0,2250,3208,2838,2794,3012,-1.20,-2.77,-0.81,1.33,1.41,-2.32
23700,0,2272,3203,2845,2794,3014,-1.42,-0.71,0.38,1.65,1.49,-2.71
23720,0,2292,3207,2910,2787,3014,-2.20,1.63,0.79,2.08,1.37,-3.14
23740,0,2301,3206,2917,2772,3007,-1.83,4.24,3.04,1.89,1.26,-3.37
23760,0,2324,3201,2911,2767,3005,-1.47,7.54,4.23,1.73,1.28,-3.53
23780,0,2326,3205,2907,2715,3009,-2.16,13.89,8.69,2.65,1.53,-3.45
23800,0,2342,3207,2909,2714,3004,0.01,19.99,9.46,2.06,0.53,-2.65
23820,0,2338,3205,2902,2705,3007,2.45,22.69,7.02,0.82,-0.87,-1.82
23840,0,2349,3206,2898,2696,3002,5.35,23.22,3.71,1.81,-0.71,-2.08
23860,0,2371,3209,2884,2692,3029,8.44,23.77,10.08,-0.04,0.67,-1.92
23880,0,2360,3208,2886,2693,3006,9.45,21.81,8.55,0.81,-0.54,-1.08
23900,0,2371,3207,2879,2680,3004,10.62,22.62,8.77,1.33,-0.62,-0.27
23920,0,2429,3207,2875,2665,3003,10.32,22.56,8.34,0.63,-0.46,0.85
24924,0,1305,1708,0,0,637,0.88,8.14,3.19,0.66,1.36,-0.60
24944,0,1325,4,7,0,9,1.11,8.72,3.58,0.66,1.36,-0.56
24964,0,1348,2,0,9,1,1.01,9.46,4.23,0.55,1.36,-0.46
24984,0,1346,1,0,814,4,1.43,10.52,4.69,0.41,1.16,-0.31
25004,0,1343,1,3,855,4,1.39,11.70,5.01,0.09,1.23,-0.36
25024,0,1330,1,0,880,3,1.69,11.68,5.60,-0.46,0.82,-0.27
25044,0,1326,0,3,854,2,1.97,11.07,5.53,-0.53,0.75,-0.15
25064,0,1315,0,0,416,1,1.66,10.74,5.68,-0.39,0.78,-0.03
25084,0,1328,0,0,0,0,1.41,11.65,5.94,-0.13,0.54,0.11
25104,0,1210,0,0,5,0,1.73,11.31,5.40,-0.14,0.22,0.28
25124,0,1205,3,0,408,0,2.72,11.64,6.23,-0.07,-0.35,0.44
25144,0,1215,1,0,767,1,3.18,12.20,6.37,0.07,-0.22,0.67
25164,0,1218,2,0,1113,0,2.97,12.64,6.60,-0.11,0.33,1.01
25184,0,1214,0,3,1103,0,2.88,12.86,6.50,-0.51,0.39,1.30
25204,0,1232,1,292,1323,0,3.63,13.76,7.43,-0.53,0.10,1.67
25224,0,1333,0,360,1567,0,4.32,14.00,7.75,-0.81,0.21,2.04
25244,0,1330,1,422,1678,3,4.34,13.41,8.01,-1.15,0.29,2.28
25264,0,1338,3,442,1712,0,4.41,12.97,7.44,-1.22,0.27,2.58
25284,0,1345,3,415,1712,1,4.30,12.72,7.40,-1.10,0.04,2.85
25304,0,1340,1,343,1454,1,4.41,12.08,7.24,-1.10,-0.19,3.08
25324,0,1348,2,334,1334,1,4.82,12.26,6.42,-1.43,-0.16,3.22
25344,0,1340,0,324,1261,3,4.48,11.70,7.09,-1.64,-0.15,3.24
25364,0,1324,0,326,1113,0,4.30,10.53,6.92,-1.90,0.08,3.24
25384,0,1321,5,306,982,2,4.22,9.55,6.16,-1.77,-0.18,3.25
25404,0,1330,0,276,848,2,4.53,9.21,6.05,-1.65,-0.32,3.31
25424,0,1342,0,204,709,1,4.43,8.70,5.74,-1.59,-0.47,3.34
25444,0,1302,3,179,480,2,4.64,7.63,5.90,-1.57,-0.71,3.30
25464,0,1307,0,0,472,0,4.80,8.00,5.99,-1.47,-0.42,3.44
25484,0,1316,0,1,441,4,4.46,7.11,6.39,-1.97,-0.07,3.50
25504,0,1319,3,0,426,0,3.79,4.92,5.49,-2.80,0.05,3.27
25524,0,1328,3,5,2,0,1.91,3.52,8.10,-2.79,-0.55,2.72
25544,0,1354,3,0,0,2,3.82,3.65,4.66,-2.68,-0.68,2.79
25564,0,1362,3,0,0,5,3.06,1.33,4.89,-2.50,-0.99,2.92
25584,0,1355,0,6,0,4,3.05,-0.17,3.98,-2.53,-1.33,2.89
25604,0,1346,6,6,2,0,3.09,-2.16,1.92,-2.29,-1.59,2.43
25624,0,989,0,9,0,2,4.02,-2.18,2.59,-1.96,-1.36,2.08
25644,0,581,3,0,0,0,3.03,-3.68,3.12,-1.84,-2.57,1.90
25664,0,603,1,0,1,5,3.79,-3.22,3.17,-1.68,-1.49,1.69
25684,0,546,2,7,7,0,4.08,-4.29,0.12,-1.04,-1.49,1.52
25704,0,656,2,0,1,4,4.03,-5.31,1.02,-0.75,-0.99,1.42
25724,0,794,0,1,0,0,4.37,-4.81,0.90,-0.81,-0.77,1.00
25744,0,841,5,1,0,1,5.05,-4.09,0.85,-0.63,-0.69,0.64
25764,0,736,1,0,1,0,5.66,-4.42,2.12,-0.26,-0.58,0.54
25784,0,849,2,0,1,0,5.60,-4.90,1.71,-0.35,-0.16,0.42
25804,0,963,1,3,2,11,5.16,-5.45,1.37,-0.48,-0.06,0.24
25824,0,1022,0,0,0,3,3.99,-6.29,-0.31,-0.84,0.10,-0.15
25844,0,1058,0,2,1,0,4.10,-7.13,0.54,-0.41,0.01,-0.63
25864,0,1040,1,0,3,1,3.32,-7.21,0.76,-0.45,0.43,-0.92
25884,0,1332,2,4,0,2,2.73,-7.87,1.25,-0.36,0.27,-1.48
25904,0,1364,3,0,0,2,1.55,-8.05,0.40,-0.24,0.88,-2.07
25924,0,1353,3,2,2,0,0.64,-8.15,-1.00,-0.02,0.94,-2.72
25944,0,1362,1,0,2,0,0.38,-7.24,-1.14,0.70,1.12,-3.28
25964,0,1361,0,0,1,3,0.34,-5.79,-0.78,0.99,1.30,-3.81
25984,0,1362,2,4,1,1,0.52,-4.84,-0.23,1.11,1.50,-4.19
26004,0,1362,1,1,0,1,-0.42,-3.34,0.69,1.17,1.81,-4.37
26024,0,1317,0,0,0,0,-0.66,-1.24,1.34,0.92,2.02,-4.37
26044,0,1292,1,0,0,0,-0.16,1.15,2.75,0.54,1.87,-4.37
26064,0,1296,1,0,2,0,0.26,2.81,4.55,0.68,2.14,-4.37
26084,0,1274,0,0,0,3,-0.06,4.79,5.63,1.37,2.73,-4.37
26104,0,1292,1,0,5,1,-0.09,10.68,8.46,2.61,2.79,-4.37
26124,0,1285,1,1,2,1,0.73,12.47,6.43,3.17,2.87,-4.37
26144,0,1365,2,1,3,1,-2.03,11.30,7.51,3.11,2.54,-4.37
26164,0,1423,2,3,0,0,-2.56,15.63,5.45,2.55,2.25,-4.37
26184,0,1369,0,0,1,0,-2.67,22.63,7.66,3.61,1.85,-4.37
26204,0,1186,0,1,0,1,-3.52,21.74,7.52,2.56,2.46,-4.37
26224,0,1399,1522,0,0,1,-2.35,20.09,6.72,0.39,0.84,-4.37
26244,0,1477,1314,3,1,4,-0.75,20.15,10.20,1.10,-0.92,-3.10
26264,0,1510,1361,3,1,1344,0.03,25.49,11.37,2.10,-1.81,-2.42
26284,0,1436,1323,226,2,1683,1.72,25.40,10.41,3.83,-1.30,-1.37
26304,0,1491,1507,1485,2,1978,3.14,24.39,6.81,3.13,-1.75,0.47
26324,0,1503,2051,1829,790,2203,4.26,22.01,4.38,1.78,-2.09,2.01
26344,0,1488,2646,2231,933,2369,3.12,19.01,4.98,0.29,-1.47,2.11
26364,0,1347,2843,2458,1547,2646,2.83,16.86,4.44,-1.13,-0.35,1.82
26384,0,1396,2911,2618,1765,2821,1.11,16.03,4.82,-1.57,0.45,1.88
26404,0,1577,2991,2819,2075,2966,-0.16,14.75,4.17,-1.39,0.62,2.17
26424,0,1851,3167,2934,2233,2986,-1.81,14.95,3.86,-0.53,0.25,2.43
26444,0,1874,3197,2884,2486,3006,-0.96,12.69,3.88,-0.59,-0.47,2.87
26464,0,1852,3211,2718,2563,3034,-1.73,10.91,3.75,-0.34,-0.62,2.99
26484,0,1913,3213,2981,2656,3029,-1.56,8.32,3.03,-0.75,-0.68,2.87
26504,0,2222,3218,3023,2678,3020,-1.81,5.47,2.27,-0.85,-0.46,2.45
26524,0,2271,3222,3002,2686,3024,-0.55,3.34,1.52,-0.79,-0.46,1.89
26544,0,2371,3227,2997,2691,3021,-0.00,1.64,0.98,-0.68,-0.29,1.66
26564,0,2565,3222,2997,2716,3025,0.28,-0.05,0.36,-0.66,-0.17,1.30
26584,0,2568,3221,2992,2740,3018,0.89,-1.62,0.09,-0.75,-0.25,0.82
26604,0,2516,3221,2993,2748,3019,1.21,-2.94,-0.47,-0.49,-0.22,0.26
26624,0,2434,3216,2989,2757,3009,1.36,-3.53,-0.72,-0.20,-0.15,-0.35
26644,0,2437,3216,2986,2762,3012,0.98,-2.70,-0.18,0.59,0.38,-0.98
26664,0,2355,3215,2982,2777,3002,0.23,-1.73,0.25,0.71,0.60,-1.63
26684,0,2248,3220,2982,2774,2998,-0.49,-0.12,1.19,0.62,0.67,-2.17
26704,0,2164,3222,2975,2771,2999,-0.57,1.27,1.67,0.06,0.56,-2.48
26724,0,2073,3220,2970,2781,2997,-10.68,18.85,-5.65,-4.37,-4.02,-4.37
26744,0,1924,3224,2964,2777,2991,-2.94,5.31,4.53,1.66,1.44,-3.55
26764,0,1882,3225,2963,2782,2995,-3.45,9.18,3.47,1.10,0.81,-4.03
26784,0,1776,3221,2967,2767,2993,-3.90,14.43,5.07,1.75,0.26,-3.88
26804,0,1786,3224,2966,2761,2993,-2.72,20.16,5.69,2.79,-0.11,-2.92
26824,0,1862,3223,2956,2726,2993,0.60,23.01,4.45,2.84,-0.46,-1.57
26844,0,1875,3220,2954,2725,2996,2.14,24.67,3.51,2.52,-0.66,-0.66
26864,0,1898,3222,2962,2705,2993,4.11,27.32,3.06,1.75,0.38,-0.29
26884,0,1907,3222,2976,2701,2986,4.68,25.50,1.62,0.37,0.44,0.49
26904,0,1905,3220,2954,2701,2992,3.78,23.49,2.33,-0.50,0.29,1.03
26924,0,1919,3222,2954,2691,2994,3.26,21.27,3.44,-0.89,0.34,1.65
27928,0,400,1393,3,825,0,1.56,6.60,2.77,-0.19,2.08,0.46
27948,0,1197,100,2,1084,0,1.43,6.70,3.63,-0.14,2.36,0.42
27968,0,1299,2,0,1084,2,1.21,6.65,4.30,-0.43,2.54,0.45
27988,0,1330,4,0,892,1,1.01,6.15,4.74,-0.50,2.69,0.48
28008,0,1313,0,0,3,0,0.29,5.98,4.83,-0.04,2.38,0.36
28028,0,1349,1,0,1,0,0.59,7.08,5.75,0.65,1.92,0.07
28048,0,1362,0,22,0,2,1.07,8.36,6.84,0.82,1.47,-0.32
28068,0,1407,0,1,2,0,1.48,9.42,7.26,0.66,1.44,-0.52
28088,0,1413,1,6,0,4,1.29,9.76,7.09,0.38,1.19,-0.44
28108,0,1388,0,2,0,1,1.25,9.58,7.16,0.15,0.81,-0.35
28128,0,1318,2,2,1,9,1.41,9.58,7.39,0.16,0.62,-0.32
28148,0,1229,0,0,0,0,1.40,9.56,7.36,0.15,0.70,-0.32
28168,0,1233,3,5,0,1,1.29,9.99,7.18,0.32,0.68,-0.29
28188,0,1203,0,0,0,0,1.26,10.10,7.25,0.34,0.51,-0.22
28208,0,1223,1,0,1,0,1.17,10.08,7.22,0.29,0.34,-0.06
28228,0,1223,0,5,1,8,1.17,9.90,7.04,0.22,0.29,0.03
28248,0,1318,1,0,0,0,1.08,9.79,7.17,0.20,0.27,0.10
28268,0,1345,1,2,0,1,1.11,9.73,7.21,-0.01,0.37,0.17
28288,0,1352,0,3,0,0,1.13,9.92,7.37,-0.18,0.44,0.25
28308,0,1359,0,2,2,2,0.88,10.06,7.57,-0.43,0.51,0.34
28328,0,1353,0,5,1,6,-0.36,7.74,9.97,-0.33,0.24,0.44
28348,0,1356,0,5,4,1,1.04,11.13,7.50,-0.63,0.19,0.52
28368,0,1361,0,0,0,5,1.63,12.34,8.72,-0.37,-0.06,0.64
28388,0,1358,3,0,1,8,2.67,14.87,10.23,-0.29,-0.12,1.14
28408,0,1373,3,3,0,0,3.18,16.00,11.26,-0.89,-0.31,1.87
28428,0,1363,1,1,0,5,4.41,15.59,11.63,-1.31,-0.43,2.30
28448,0,1383,1,2,0,6,4.56,14.92,12.08,-1.63,-0.49,2.58
28468,0,1389,0,0,0,3,4.93,14.46,12.23,-1.74,-0.63,2.87
28488,0,1346,1,0,0,1,4.26,13.91,11.71,-1.80,-0.70,3.30
28508,0,1322,3,2,1,0,3.61,13.86,11.09,-2.04,-1.26,3.53
28528,0,1350,1,4,2,3,3.45,12.92,10.21,-2.01,-1.75,3.72
28548,0,1354,1,4,1,0,2.70,11.62,8.44,-2.10,-1.85,3.95
28568,0,1332,0,2,0,0,2.33,10.91,7.20,-2.10,-1.99,4.05
28588,0,1317,1,2,445,0,2.10,9.89,5.70,-2.24,-1.90,4.08
28608,0,1297,0,0,459,0,1.80,8.57,4.70,-2.87,-1.46,4.00
28628,0,1136,0,0,473,4,1.37,7.18,4.43,-3.39,-0.94,3.66
28648,0,0,3,1,456,1,2.33,4.16,-0.94,-3.76,-0.37,3.24
28668,0,1,2,146,463,5,1.26,3.37,3.20,-3.68,-0.95,2.94
28688,0,1,2,165,450,5,1.75,1.42,1.35,-3.32,-1.55,3.08
28708,0,2,1,1,0,1,3.08,0.76,0.17,-2.87,-1.84,3.00
28728,0,1,0,0,0,0,2.02,-0.61,0.48,-2.26,-2.16,3.01
28748,0,0,2,0,1,1,2.50,-2.36,-0.44,-1.88,-2.66,2.78
