t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
29478,1,1174,0,2611,2685,2987,2.77,-3.43,1.31,0.96,-0.00,-3.12
29498,1,1180,2,2620,2713,2991,2.69,-2.09,1.71,0.82,0.06,-3.74
29518,1,1178,1,2636,2732,2998,2.46,0.11,1.86,1.03,0.27,-4.37
29538,1,1184,0,2637,2760,2980,2.07,2.87,1.85,1.51,0.38,-4.37
29558,1,1202,0,2653,2762,2954,2.21,5.98,-2.66,2.07,0.28,-4.37
29578,1,1154,0,2695,2762,2987,2.18,6.44,3.14,1.77,0.35,-4.37
29598,1,1162,1,2678,2744,2993,1.89,11.22,2.38,2.28,0.50,-4.37
29618,1,1161,0,2685,2711,2991,0.22,15.38,3.37,2.92,-0.06,-4.37
29638,1,1165,1,2685,2689,2902,1.12,19.78,2.81,0.45,-1.90,-4.37
29658,1,1170,1,2683,2704,2962,2.60,19.81,-0.06,0.28,-0.85,-4.00
29678,1,1164,3,2674,2659,2903,4.15,21.21,-0.25,0.23,-0.59,-3.41
29698,1,1233,2,2680,2611,2962,5.05,19.67,0.05,-0.13,-0.17,-2.56
29718,1,1180,1,2675,2608,2978,4.47,17.45,-1.28,-0.41,0.24,-1.42
29738,1,1176,0,2677,2597,2968,5.01,16.65,0.02,-0.15,0.10,-0.55
29758,1,1174,0,2678,2572,2967,5.22,15.18,-0.02,0.30,-0.34,-0.11
29778,1,1182,2,2645,2554,2964,5.16,13.97,0.30,0.45,-0.61,0.08
29798,1,1189,0,2641,2569,2970,5.04,13.33,0.46,0.29,-0.26,0.26
29818,1,1203,0,2643,2547,2962,4.54,12.48,0.56,-0.06,0.16,0.40
29838,1,1220,0,2652,2545,2959,4.00,11.52,0.80,-0.29,0.30,0.60
29858,1,1202,3,2646,2547,2966,3.23,10.59,0.72,-0.52,0.35,0.76
